,user_name,screen_name,user_location,user_description,user_verified,date,text,hashtags,source
1728,turk,turkwav,,notes to self,False,2022-07-11 21:08:56+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1729,CT Dem,CTDemocrat8,Windsor Heights Dairy Queen,"Borderline Moderate-Progressive Connecticut Democrat, Fetterman, Kelly, Warnock, Masto 2022",False,2022-07-11 21:08:55+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1730,Richard Estes,oshima9,"Sacramento, CA","""Be as radical as reality.""  -- Lenin
""Capitalism will not inform the future of this planet."" -- Angela Davis",False,2022-07-11 21:08:55+00:00,@DaddyJim52 Then why would you support Biden at all?,['SCOTUS'],Twitter Web App
1731,CA,sakurapeony13,USA,"Pls wash your 👐, mask & avoid crowds. Democrat, Tequila a·fi·ci·o·na·do, INFP, Gryffindor, 4x Moderna #IlliniNation #IL15 🇵🇱 🇮🇪 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇬🇧 🇺🇸",False,2022-07-11 21:08:54+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1732,Cynthia Brumfield,msbrumfield,"Washington, DC",Infosec analyst and writer: Columns:https://t.co/qMHIw53h4A News: https://t.co/YvcEjwXTvo Book: https://t.co/OJlwBpMVtb,False,2022-07-11 21:08:54+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1733,Blaze 🔥🇺🇸,BlazedLolbert,"Κωνσταντινούπολη, Θράκη","Blaze | Co-Host @ActuallyBlazed | Single Father | Fact Checker 🤡 | Perpetually Elevated | “as above, so below” | Memesmith | Occasional Shitposter |",False,2022-07-11 21:08:54+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1734,1 0 0 % G A S,Sublimegaucho,,Fucking moron,False,2022-07-11 21:08:53+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1735,Renrut,GTurner34203173,Alabama,PC,False,2022-07-11 21:08:53+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1736,SouthernCross,ScottRo64990122,NJ,,False,2022-07-11 21:08:53+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1737,Not the Siru,sirusthi,,Parody of Siru Murugesan. Poor Twitter engineer had to abandon his account and didn’t even realize someone else can take it!,False,2022-07-11 21:08:52+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1738,Mary Steinborn,SteinbornMary,,,False,2022-07-11 21:08:52+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1739,Bee Cee Aye Tee,bcat1818,PNW,When I grew up this country had freedom. We have to take it back and make it free again. Business,False,2022-07-11 21:08:52+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1740,Amanda K,mommy1624,"Ohio, USA",#MAGA #TrumpSupporter God and Country above all! #Catholic raising patriotic children to be patriotic adults 🇺🇸God Bless the USA🇺🇸,False,2022-07-11 21:08:52+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1741,Drno2014,CamJohn36073858,"Strathmore, Alberta","Father, Firefighter, Streamer. Come check me out on Twitch. https://t.co/SeZxvBFjUE .  also part on half of Haydie Spadie and Walker J.",False,2022-07-11 21:08:52+00:00,@DaddyJim52 Then why would you support Biden at all?,['pedopeter'],Twitter for Android
1742,BRAINDEADxTV☔,Fried_raini,Hell,podcast/streamer,False,2022-07-11 21:08:51+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1743,WOOD TV8,WOODTV,"Grand Rapids, Mich.","Official account of WOOD TV8 in Grand Rapids, Mich. Follow us for the latest breaking news and weather in West Michigan.",True,2022-07-11 21:08:51+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1744,Tom B,TomB64125138,,,False,2022-07-11 21:08:51+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1745,Anand Market,anand_market,,"Follow us for news, photos, videos, and the latest trends around the world & on the Internet. https://t.co/EJT1tBuDHf",False,2022-07-11 21:08:51+00:00,@DaddyJim52 Then why would you support Biden at all?,,WordPress.com
1746,The john painter,Thejohnpainter,World-Oyster (by Samsonite),"iPhone and mobile app developer, entrepreneur, and consultant advising on platform choices",False,2022-07-11 21:08:51+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPad
1747,Li☆htX,bcharlsonj,"New California, USA","Artist, DigitalArtist, SpaceNews enthusiast. I like current news. Oh ya and lackluster Comedian. f()ll()w M⇢⬅you",False,2022-07-11 21:08:50+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1748,"Bill Cassidy, M.D.",BillCassidy,"Baton Rouge, LA",Gastroenterologist currently serving the people of Louisiana in the U.S. Senate,True,2022-07-11 21:08:50+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1749,Rpjulie,Rpjulie1,"St Pete Beach, FL","A true Republican, Let's Go Brandon FAN!! Supporter of a great governor of Florida!!!",False,2022-07-11 21:08:50+00:00,@DaddyJim52 Then why would you support Biden at all?,['TheFive'],Twitter for Android
1750,Abie Rubin,AbieRubin,,"Broken Spelling
Not Broken Facts
Conservative In The Heart Of NYC",False,2022-07-11 21:08:50+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1751,Dave Nichols,xxdalejrxx88,"Fort Wayne, IN.",IPFW/IU Alum.Proud graduate of North Side REDSKINS  #NFB Ranked in top 5% users on Social Media. Influential in NASCAR and Football. Cash App:$xxdalejrxx88,False,2022-07-11 21:08:49+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1752,Brian McNicoll,McNicollb,"Alexandria, Va.","Independent journalist/conservative political analyst. Father. Girls' basketball coach. LSU, Astros, Cowboys, Wizards, Mavericks",False,2022-07-11 21:08:48+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1753,three thicc mafia.,OGxJAN,...from the westside with love,"the more I learn, the more I realize I don’t know shit.",False,2022-07-11 21:08:47+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1754,Jennifer Proud Teacher!,Jennife74121337,,,False,2022-07-11 21:08:47+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1755,THE MOST HATED UNDERGROUND MC ON HHT,MUSICANDBUILDS,THE HOLY LAND,🇺🇸page got clipped at 4k.. “Broke in my crib niggas took everything except the books foolish crooks”- DAT BOI VIC 🤲🏾 CLICK THE LINK IN BIO FOR MERCH/MUSIC,False,2022-07-11 21:08:46+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1756,Jack,DarkKnightABC,,,False,2022-07-11 21:08:46+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1757,Brendan Sugrue,BrendanSugrue,,"- Assistant editor for @thebearswire
- Co-host for @BearDownChiPod
- Saxophone player
- Chicago sports fan
- Pronounced Sha-Grew",True,2022-07-11 21:08:46+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1758,Larry Matthews,2141Gmatthews,"New Jersey, USA",I'm forever young. Always looking to embrace the next experience life brings.,False,2022-07-11 21:08:46+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1759,paul daniel zink,ThiefNtheKnight,"Placerville, CA",...Free is the mind of one who finds God working inside Paul (Daniel) Zink,False,2022-07-11 21:08:45+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1760,Lane Tobin 🇺🇸🇺🇸,CramItLane,Rent-Free In Your Head,"Right Side Of History. Wrong Side Of The Bed. Pro-Life. Champion Eye Roller. 
Feminism Is A Cancerous Boil On The Ass Of Civilization.
Pronouns: That/Dick",False,2022-07-11 21:08:45+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1761,Nicole DeMario,NicoleDeMario,Colorado,Kick-Ass Author. Solutions Consultant 🦋 (Empath. Intuitive. Atheist.) 🦋 Studied Law.,False,2022-07-11 21:08:45+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1762,The Washington Post,washingtonpost,"Washington, DC",Democracy Dies in Darkness,True,2022-07-11 21:08:45+00:00,@DaddyJim52 Then why would you support Biden at all?,,TweetDeck
1763,NoBrakes,twolanerodeo,,America is great,False,2022-07-11 21:08:44+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1764,Fitch94,fitch94,MA,"A Conservative who Loves the Patriots, Red Sox, Bruins, and Celtics.",False,2022-07-11 21:08:44+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1765,DAVONTÉ,davonteburse,,Actor | Chef/Owner of @thegoodeatsfood Represented by Gill Talent Group & Mattie Mgmt.,False,2022-07-11 21:08:43+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1766,Aaron Barmer,_AaronBarmer,"Staunton, VA",he/him way less smarter than I look,False,2022-07-11 21:08:43+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1767,𝓡𝓲𝓰𝓱𝓽𝓮𝓸𝓾𝓼★𝓚𝓱𝓪𝓸𝓼,Barr50ett,DIRTY BAY TEXAS,"""Si Vis Pacem, Para Bellum""☆Father ☆Oil Tycoon☆Race Baiting=Texas lead☆Abandoned by the Red ☆Eccentric☆A Lion among Sheep",False,2022-07-11 21:08:43+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1768,KJ🇲🇽,LaLaLaatina,,aesthetician 💆🏽‍♀️ / dog mom / #chiefskingdom #rockchalk 👏🏽 IG:LaLalaatina,False,2022-07-11 21:08:42+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1769,Lilsis,sistasupport,Northern California,"US admits Cannibis kills cancer, helps with many people who are pain, seizures or use it to get off herion..Take it off Schedule 1. https://t.co/Kj3h8sDswC",False,2022-07-11 21:08:42+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1770,Patricia,Texas2Love,Texas,God🙏Country🇺🇸Married❤️ Texas🤠American families first🇺🇸#UnitedWeStand #ElonMusk bring back free speech #MAGA #Pureblood #Christian🙏#NRA #Vets🇺🇸 IFB🚫DM,False,2022-07-11 21:08:42+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1771,Daddio 🏳️‍⚧️🇺🇦🌊💙BLM 🌈♀️,KidCreole3,,"movie lover and sarcastic mfer

Sharing love of cinema and making fun of MAGA morons",False,2022-07-11 21:08:42+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1772,juan,MailsSwift,,juan,False,2022-07-11 21:08:41+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1773,Bobby,BobbyHccios,"Crystal Lake, IL",My opinions are my own,False,2022-07-11 21:08:41+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1774,Tiffany Jones 🏳️‍⚧️ 🏳️‍🌈,TiffLexi30,,"🌈
#loveislove
Fighting for what is right and standing up for your beliefs
Progressive
She/her",False,2022-07-11 21:08:41+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1775,Judy C,JudyC57625988,,,False,2022-07-11 21:08:40+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1776,Ralph R,RalphR47023718,"West Palm Beach, FL","I resist hate and facism racism, sexism etc. Anti-GOP. Married to my partner after 41 years together. Diana Ross fan the Housewives and love traveling to Italy",False,2022-07-11 21:08:40+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1777,(((The Philistine Critic))) 🎞 🔰 🇺🇦 ✡️,SorialofVorti,"Pittsburgh, PA",YIMBY libertarian Georgist globalist cinephile,False,2022-07-11 21:08:40+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1778,The Jerusalem Post,Jerusalem_Post,Israel,Israel & world news from the Jewish state's leading website and best-selling English news source. | Get the JPost newsletter https://t.co/2K4RCfBppj 📩,True,2022-07-11 21:08:40+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1779,Dick Chambers,rchrdchmbrs,,,False,2022-07-11 21:08:40+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1780,Lily Rose,GenX_ftw,,Politically homeless Gen X girl; I do not support WW3; pro vagina/GC ; I unfollow people who post propaganda without sources. 🤡🌎🙏 Make your own magic. ❤️‍,False,2022-07-11 21:08:40+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1781,KS52372,ks52372,United States,,False,2022-07-11 21:08:40+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1782,grahame clarke,g_man500,"San Francisco,CA",UK Ex Pat living in the US¦Regular guy making his way in a harsh world hopefully with something intelligent to say now and again. Pic is my dog Duncan 🌈040821,False,2022-07-11 21:08:39+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1783,Justa Pleb ∞/21M🌋 🟩 🐂🗝️⚡,JimJones1913,Utah,"Bitcoin Enthusiast

DMs open 

PGP:  E5AB D6DF 0516 057A BB8D  CDCB CD9B B453 BAE9 7E89",False,2022-07-11 21:08:38+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1784,Anna Kathryn (Barnes) Barry,barnes_ak,"Washington, DC",Civil rights attorney at @NAACP & former teacher. She/her. All statements and views are my own.,False,2022-07-11 21:08:38+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1785,Godzilla Leftist,GodzillaLeftist,,"Godzilla fan, leftist, tarantula enthusiast",False,2022-07-11 21:08:38+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1786,brandon,brandoncooper_0,,@UofL Alum // @GSPMGWU 24’ // “Leadership and learning are indispensable from each other.” - JFK,False,2022-07-11 21:08:38+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1787,President Minka Said Let's Go Brandon!,Minka51150356,,"#Deplorable #Neanderthal  #NRA #MAGA  #VoterID #Trump2020  #IFBAP #MerryChristmas 
""I prefer dangerous freedom over peaceful slavery.""
- Thomas Jefferson",False,2022-07-11 21:08:38+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1788,Johnny_Dice 🇺🇸 🏴‍☠️,Johnny_Dice_,United States,"“If everybody is thinking alike, then somebody isn’t thinking.” ~ Gen George S Patton / TruthSocial: @Johnny_Dice",False,2022-07-11 21:08:38+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1789,Benjamin 🇺🇲,tetuben,"Seattle, WA",Abundances of phukery. I am hard to manage and ungovernable. Liberty is Freedom plus Morality. US Army Vet.,False,2022-07-11 21:08:38+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1790,theresa I'm not a nice person. Not sorry!,theresap1031,Massachusetts,"Blue State girl. Never elect a President that doesn't like dogs. Yes I invest in OTC and I'm a Democrat, shockingly we like money too.",False,2022-07-11 21:08:37+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1791,Ron Bischof ن,rjbischof,,"Maximum freedom for the individual consistent with natural rights & rule of law. Opponent of centralized government & social engineering busybodies.
μολὼν λαβέ",False,2022-07-11 21:08:37+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Mac
1792,Pam Demmitt,demmitt_pam,Indiana ,DC SOCIAL/CRATS SOLD THEIR SOULS.  GOD BLESS AMERICA and ALL OF HIS CHILDREN🙏🙏🙏,False,2022-07-11 21:08:37+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1793,J.D. Haight,JDHaight1,Elsewear,Schadenfreude is the worshipful appreciation we show Karma.,False,2022-07-11 21:08:36+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1794,SpaceTalk Live,SpaceTalkLive,,"Sharing the Latest #SpaceTalk on the #SpaceCoast......& beyond
                        
@VisitTitusville
🌴🏖️🚀🛰️📸😎☀️",False,2022-07-11 21:08:36+00:00,@DaddyJim52 Then why would you support Biden at all?,,IFTTT
1795,NamasteHome💕🧘🏻‍♂️🚴🏿‍♂️👁👁,home_namaste,"Atlanta, GA","Blocked by 3 AG’s, F&F, & Mollie Hemingway. I live in Atlanta, work in Hollywood. I write you laugh. My life is based on a true story 💕 AFTRA/SAG member.",False,2022-07-11 21:08:36+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1796,DLW,Dlw20161950,"Texas, USA","On GETTR @DLW20161950   #CruzCrew #MAGAForever #JobsNotMobs #BuildTheWall Consistent, Constitutional, Conservative, Christian, Mechanical Engineering - Purdue",False,2022-07-11 21:08:36+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPad
1797,ROGER BARNHART,ROGERGB,"ODESSA, TEXAS","Backup. @RB98SS Lifer Establishment Politicians both D’s&R’s need to be voted out. Climate Change is about Control, not Climate.",False,2022-07-11 21:08:36+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1798,J,BasedSchizoPill,,Take your medicine,False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1799,the revrend profesor esquire the third.,louis_sabino,"Beverly, MA","Veteran of the War on Christmas, 7 confirmed reindeer kills. Lawn dart rights activist. Public defender specializing in Kentucky wife swap law.",False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1800,🇩🇰 Bjorn (ᛒᚵᚮᚱᚾ ᛋᛁᛕᚢᚱᛨᛆᚱᛋᚮ)🇺🇸,sig_bjorn,In your mind.,"Direct Descendant of King Harald.
Opinions are always my own.  Don't like them?  Tough.
Retired US Army. Always honoring the Gods. Pride and Honor",False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1801,Byron Mullet,CodeofHonor51,"Evans, CO",,False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1802,Renato Toffanin,toffanin,"Italy, Europe and worldwide",Co-founder and Managing Director at @arches_it. Engaged in the reduction of poverty through higher education: https://t.co/hanpph4irb,False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,['U'],IFTTT
1803,Ricky Brewer,RickyBr70910688,,,False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1804,New Right Network,NewRightNetwork,,Home of the New Right movement RT ≠ endorsement. Telegram: https://t.co/N7p0G8zeZv Also follow our MAGA breaking news acct at @Patriot911News https://t.co/w03YVhtNmz,False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,,Campaign Share
1805,Graf Graferson,TheRealGRAF,,,False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1806,Susan Anez,SusanAn05100166,"Tampa, FL",Jersey girl who retired from Yale after 20 years. Currently live in Florida,False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1807,New Right Network,NewRightNetwork,,Home of the New Right movement RT ≠ endorsement. Telegram: https://t.co/N7p0G8zeZv Also follow our MAGA breaking news acct at @Patriot911News https://t.co/w03YVhtNmz,False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,,Campaign Share
1808,billboard berto,alberts_a_fooL,,live tweeting,False,2022-07-11 21:08:35+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1809,Pedro,pedromira848,"221B, Baker Street","Space nerd, minecraft connoisseur, full time time waster",False,2022-07-11 21:08:34+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1810,Mr Francis,lombardfm,"Amelia Island, Florida","Former internationalist and entrepreneur Academia -teaching corporate finance to undergraduate and graduate students, Taught in Moscow graduate finance courses",False,2022-07-11 21:08:34+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1811,Steph 'n Squirrel,StephTweetAgain,"Crystal Bay, NV USA","🏳️‍🌈❤️🎶
All SP. All the time.",False,2022-07-11 21:08:33+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1812,Bill Yaremchuk,patriot1752,,,False,2022-07-11 21:08:33+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1813,Sean Hannity,seanhannity,"New York, USA","TV Host Fox News Channel 9 PM EST. Nationally Syndicated Radio Host 3-6 PM EST. https://t.co/0WmPPuxbkF Retweets, Follows NOT endorsements! Due to hackings, no DM’s!",True,2022-07-11 21:08:33+00:00,@DaddyJim52 Then why would you support Biden at all?,,SocialFlow
1814,George Briden,gebr71,,"If there's a God in heaven, he plays an Ibanez JSM100",False,2022-07-11 21:08:33+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1815,(((Jann Gobble))) 🏳️‍🌈,jgobble,"Auburndale, FL","Husband to Mike. Father to Rosie. 🐶 Brother to Carla, Uncle to Gigi.🐶 Brother to Jae Dawn. Uncle to Kookie & Bayli. 🐶 ♥️ WDW. Converting Central FL to Blue!",False,2022-07-11 21:08:33+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1816,Comsen,Comsen21,,,False,2022-07-11 21:08:33+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1817,Denike,denikeoyetunde,Moving on and moving up,"Broadcaster |Author |Gratitude Coach | Disability Advocate and E.I coach.

Senior Special Assistant on Persons Living With Disabilities",False,2022-07-11 21:08:33+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1818,#DemVoice1 #wtp #OurBlueVoice #DemCast 🌊✝️💙🇺🇸,momsresistnow,United States,"Comitted to seeing justice come for Donald Trump. I believe you can’t fix an anti-truth, anti-science party. @gop is morally and intellectually bankrupt",False,2022-07-11 21:08:33+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1819,Mountain Top High,MountainTopHig1,,Retired but MOTIVATED to do MORE for GOOD & JUSTICE,False,2022-07-11 21:08:32+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1820,Brian Skinner,Rushlimbang,Montana,"latter day saint. BYU Utah Jazz Dream Theater, Rush and Coheed and Cambria fan. Montaigne , Sowell, Churchill and Reagan Moderna boosted . Pronouns, Lord/Master",False,2022-07-11 21:08:32+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1821,Ferigend,Ferigend,,"Anglo-Saxon, Nationalist, Maritimer",False,2022-07-11 21:08:32+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1822,Amy Cheapho,amycheapho,Los Angeles,Avocado Heiress. Voted best dressed in 7th & 8th grade. My jokes disappoint my Mom. Midgets scare me. Blocked by John Podesta.,False,2022-07-11 21:08:32+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1823,AnonWhiteDude,AnonWhiteDude1,,Just an anonymous White dude on Twitter,False,2022-07-11 21:08:32+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1824,2Real4Yall,2_Real_4_Yall_,,I like to ask Questions ... I always give Answers,False,2022-07-11 21:08:31+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1825,Jerry Holland,JerryHo35350030,,,False,2022-07-11 21:08:31+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1826,Dave Dickinson,Astroguyz,Norfolk VA(UT-4),"Writer, Skywatcher, Teacher, USAF Vet, Globetrotter, Mëtal-head, Feminist.",False,2022-07-11 21:08:31+00:00,@DaddyJim52 Then why would you support Biden at all?,['JWST'],TweetDeck
1827,•YOS•,blazingsadle,Directly underneath the moon,"If you have lost your reason and taken the wrong path. If you have taken lies for truth, and hideousness for beauty... I don't want to understand you.",False,2022-07-11 21:08:30+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1828,Ugly Sonic stan,Jimmybeardtron1,,,False,2022-07-11 21:08:30+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1829,McGoblin,johnmars,"Detroit, MI",emancipation from the bondage of the soil is no freedom for the tree,False,2022-07-11 21:08:30+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1830,Braden 🇨🇦🇺🇦,CFCBraden,,@NHLFlyers-@ChelseaFC-@Celtics-@Vikings,False,2022-07-11 21:08:29+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1831,John mello,Johnmel17254375,,"#1 poppi
Husband, Father, Grandfather
Retired Engineer",False,2022-07-11 21:08:29+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1832,🇺🇸Suzanne🇺🇸,SSanschagrin51,New York,"Trump Supporter, #MAGA, Christian, God Loving, Pro-Life, Pro-Family, Proud Patriot for our great Nation: The United States of America. Truth Social ,  No DMs",False,2022-07-11 21:08:29+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1833,Walter Levy,Downonthelevee,,"Husband. Father. ""Grandpa."" Retired teacher 35+ years. Beliefs: rectitude. equal treatment. fair-play-for-all. dignity. decency. respect. No double-standards.",False,2022-07-11 21:08:28+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1834,Deonna Fehn,deonnain,Amarillo,"addicted to running, proud mom, bellydancing, staying active. Former fat girl who lost 120lbs.",False,2022-07-11 21:08:28+00:00,@DaddyJim52 Then why would you support Biden at all?,,IFTTT
1835,antischwurb2,antigrn1,Überall,Interessant ist doch dass die Hardcore-Linksgrünen die größten Denunzianten und Meldemumu's sind!!,False,2022-07-11 21:08:27+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1836,abhay kumar,jeguru1,,,False,2022-07-11 21:08:27+00:00,@DaddyJim52 Then why would you support Biden at all?,,WordPress.com
1837,President-Elect David Volk,dlvolk1,"North Carolina, USA",,False,2022-07-11 21:08:27+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for Android
1838,chester bojarski,chetshere357,"South Plainfield, NJ","Love to fish ,love to cook ,love to laugh,repeat as nesessary !",False,2022-07-11 21:08:26+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1839,Mary Ellen Sikes,mesikes1,,"#JusticeIsOnTheBallot 
Wish me luck.  Stay safe and do the right thing.",False,2022-07-11 21:08:26+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1840,Susan Wilson - We Are The Messengers - 💙🇺🇸,stevesgirl56,Boston MA,"she/her
#WeAreTheMessengers
Use your platform, small or mighty, to amplify Democratic accomplishments and Republican obstructionist, hateful, insane acts.",False,2022-07-11 21:08:26+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1841,James F. Wallace,J39wallace,,,False,2022-07-11 21:08:25+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter Web App
1842,Jeannine,JeannineJfcs,"Texarkana, TX",,False,2022-07-11 21:08:24+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1843,linda_her,linda_her,iPhone:,"A lone conservative voice in CA (bay area), Palin supporter, TAM name Chicky.",False,2022-07-11 21:08:24+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1844,WindyCityEvents.com,windycityevnts,"Chicago, IL","Official Twitter page of https://t.co/j4KHsmzWC2 | A pleasant mix of events, info & banter | Be sure to send your events to us",False,2022-07-11 21:08:23+00:00,@DaddyJim52 Then why would you support Biden at all?,,WordPress.com
1845,Melanie Alexander,MelanieAlex62,"Burleson, TX","God, family, country, capitalism",False,2022-07-11 21:08:23+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
1846,RedBear05,RedBear2005,,,False,2022-07-11 21:08:23+00:00,@DaddyJim52 Then why would you support Biden at all?,,Twitter for iPhone
